INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
199752462,07/15/2019,01:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,002,785","230,463",40.799232486000044,-73.93305619799997,POINT (-73.93305619799997 40.799232486000044)
199785879,07/15/2019,17:35:00,MANHATTAN,25,0,,false,18-24,M,BLACK,<18,M,BLACK,"1,000,550","230,489",40.79930825400004,-73.94112857099998,POINT (-73.94112857099998 40.79930825400004)
199752462,07/15/2019,01:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,002,785","230,463",40.799232486000044,-73.93305619799997,POINT (-73.93305619799997 40.799232486000044)
199752462,07/15/2019,01:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1002785,230463,40.799232486000044,-73.93305619799997,POINT (-73.93305619799997 40.799232486000044)
199752462,07/15/2019,01:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1002785,230463,40.799232486000044,-73.93305619799997,POINT (-73.93305619799997 40.799232486000044)
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,"1,000,102","229,680",40.79708858400005,-73.94274857999993,POINT (-73.94274857999993 40.79708858400005)
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1000102,229680,40.79708858400005,-73.94274857999993,POINT (-73.94274857999993 40.79708858400005)
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1000102,229680,40.79708858400005,-73.94274857999993,POINT (-73.94274857999993 40.79708858400005)
199844336,07/16/2019,21:30:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,000,102","229,680",40.79708858400005,-73.94274857999993,POINT (-73.94274857999993 40.79708858400005)
199900180,07/17/2019,16:38:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,999585,214041,40.75416455100003,-73.94465152299993,POINT (-73.94465152299993 40.75416455100003)
199900181,07/17/2019,07:33:00,MANHATTAN,25,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,001,756","233,153",40.806617895000045,-73.93676575499995,POINT (-73.93676575499995 40.806617895000045)
199900181,07/17/2019,07:33:00,MANHATTAN,25,0,,false,18-24,M,BLACK,18-24,M,BLACK,1001756,233153,40.806617895000045,-73.93676575499995,POINT (-73.93676575499995 40.806617895000045)
199900180,07/17/2019,16:38:00,QUEENS,114,0,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,"999,585","214,041",40.75416455100003,-73.94465152299993,POINT (-73.94465152299993 40.75416455100003)
200056610,07/19/2019,18:44:00,BRONX,46,0,,false,<18,M,BLACK,18-24,M,BLACK,1012551,251121,40.85590689000002,-73.89769596199994,POINT (-73.89769596199994 40.85590689000002)
200056608,07/19/2019,20:54:00,BRONX,42,0,,false,,,,18-24,M,BLACK,"1,010,567","240,691",40.827285732000064,-73.90490886099997,POINT (-73.90490886099997 40.827285732000064)
200056612,07/19/2019,23:50:00,BRONX,46,0,,false,25-44,M,BLACK,18-24,M,BLACK,1008497,248717,40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
200056612,07/19/2019,23:50:00,BRONX,46,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,"1,008,497","248,717",40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
200056612,07/19/2019,23:50:00,BRONX,46,0,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1008497,248717,40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
200056612,07/19/2019,23:50:00,BRONX,46,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,008,497","248,717",40.84932069000007,-73.91235948099995,POINT (-73.91235948099995 40.84932069000007)
200056608,07/19/2019,20:54:00,BRONX,42,0,,false,,,,18-24,M,BLACK,1010567,240691,40.827285732000064,-73.90490886099997,POINT (-73.90490886099997 40.827285732000064)
200056610,07/19/2019,18:44:00,BRONX,46,0,,false,<18,M,BLACK,18-24,M,BLACK,"1,012,551","251,121",40.85590689000002,-73.89769596199994,POINT (-73.89769596199994 40.85590689000002)
200056615,07/20/2019,05:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,1009077,214329,40.75493348100008,-73.91039019299996,POINT (-73.91039019299996 40.75493348100008)
200056615,07/20/2019,05:00:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,WHITE HISPANIC,"1,009,077","214,329",40.75493348100008,-73.91039019299996,POINT (-73.91039019299996 40.75493348100008)
200056614,07/21/2019,01:58:00,BROOKLYN,60,0,,false,18-24,M,BLACK,18-24,M,BLACK,989472,148971,40.57557363000007,-73.98120362499998,POINT (-73.98120362499998 40.57557363000007)
200056614,07/21/2019,01:58:00,BROOKLYN,60,0,,false,18-24,M,BLACK,18-24,M,BLACK,"989,472","148,971",40.57557363000007,-73.98120362499998,POINT (-73.98120362499998 40.57557363000007)
200056616,07/21/2019,02:00:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1015734,177743,40.65449240100002,-73.886533307,POINT (-73.886533307 40.65449240100002)
200056613,07/21/2019,22:33:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1033678,238650,40.821584683000026,-73.82141588799993,POINT (-73.82141588799993 40.821584683000026)
200056613,07/21/2019,22:33:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,M,BLACK HISPANIC,"1,033,678","238,650",40.821584683000026,-73.82141588799993,POINT (-73.82141588799993 40.821584683000026)
200056611,07/21/2019,15:22:00,MANHATTAN,23,0,,false,25-44,M,BLACK,<18,M,BLACK,"998,684","229,230",40.79585588600002,-73.94787095499998,POINT (-73.94787095499998 40.79585588600002)
200056611,07/21/2019,15:22:00,MANHATTAN,23,0,,false,25-44,M,BLACK,<18,M,BLACK,998684,229230,40.79585588600002,-73.94787095499998,POINT (-73.94787095499998 40.79585588600002)
200056616,07/21/2019,02:00:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,"1,015,734","177,743",40.65449240100002,-73.886533307,POINT (-73.886533307 40.65449240100002)
200099025,07/22/2019,22:27:00,BRONX,44,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,010,044","244,313",40.83722861900003,-73.90678471699994,POINT (-73.90678471699994 40.83722861900003)
200099025,07/22/2019,22:27:00,BRONX,44,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010044,244313,40.83722861900003,-73.90678471699994,POINT (-73.90678471699994 40.83722861900003)
200155033,07/23/2019,19:49:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,013,937","169,957",40.633127726000055,-73.89304393799993,POINT (-73.89304393799993 40.633127726000055)
200155465,07/23/2019,02:10:00,BROOKLYN,90,0,,false,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,996036,197616,40.70908739400005,-73.95748999799997,POINT (-73.95748999799997 40.70908739400005)
200155033,07/23/2019,19:49:00,BROOKLYN,69,0,,false,18-24,M,BLACK,18-24,M,BLACK,1013937,169957,40.633127726000055,-73.89304393799993,POINT (-73.89304393799993 40.633127726000055)
200155465,07/23/2019,02:10:00,BROOKLYN,90,0,,false,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,"996,036","197,616",40.70908739400005,-73.95748999799997,POINT (-73.95748999799997 40.70908739400005)
200209679,07/24/2019,19:56:00,BRONX,44,0,,false,,,,45-64,M,BLACK,1006672,241120,40.828473961000036,-73.91898142499997,POINT (-73.91898142499997 40.828473961000036)
200209680,07/24/2019,13:20:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,WHITE,"1,028,124","257,461",40.87324459100006,-73.84135960699997,POINT (-73.84135960699997 40.87324459100006)
200209683,07/24/2019,23:20:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,"1,008,131","189,610",40.68708841900008,-73.91389240999997,POINT (-73.91389240999997 40.68708841900008)
200209681,07/24/2019,19:50:00,BROOKLYN,79,0,,false,,,,<18,F,BLACK,1000538,186727,40.67919247000003,-73.94127786699994,POINT (-73.94127786699994 40.67919247000003)
200209682,07/24/2019,17:00:00,QUEENS,109,0,,false,25-44,M,WHITE,25-44,M,WHITE,"1,034,255","227,687",40.79149108400002,-73.81941282399998,POINT (-73.81941282399998 40.79149108400002)
200209682,07/24/2019,17:00:00,QUEENS,109,0,,false,25-44,M,WHITE,25-44,M,WHITE,1034255,227687,40.79149108400002,-73.81941282399998,POINT (-73.81941282399998 40.79149108400002)
200209681,07/24/2019,19:50:00,BROOKLYN,79,0,,false,,,,<18,F,BLACK,"1,000,538","186,727",40.67919247000003,-73.94127786699994,POINT (-73.94127786699994 40.67919247000003)
200209683,07/24/2019,23:20:00,BROOKLYN,83,0,,false,,,,25-44,M,BLACK,1008131,189610,40.68708841900008,-73.91389240999997,POINT (-73.91389240999997 40.68708841900008)
200209680,07/24/2019,13:20:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,WHITE,1028124,257461,40.87324459100006,-73.84135960699997,POINT (-73.84135960699997 40.87324459100006)
200209679,07/24/2019,19:56:00,BRONX,44,0,,false,,,,45-64,M,BLACK,"1,006,672","241,120",40.828473961000036,-73.91898142499997,POINT (-73.91898142499997 40.828473961000036)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,"1,052,412","191,419",40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,BLACK,1052412,191419,40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263248,07/25/2019,17:49:00,BROOKLYN,71,0,,false,18-24,M,BLACK,25-44,M,BLACK,995671,183339,40.669900788000064,-73.95883073299996,POINT (-73.95883073299996 40.669900788000064)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,"1,052,412","191,419",40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,ASIAN / PACIFIC ISLANDER,"1,052,412","191,419",40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,BLACK,1052412,191419,40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,052,412","191,419",40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,UNKNOWN,25-44,M,ASIAN / PACIFIC ISLANDER,1052412,191419,40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263247,07/25/2019,02:17:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1052412,191419,40.69182345000007,-73.75420823699994,POINT (-73.75420823699994 40.69182345000007)
200263248,07/25/2019,17:49:00,BROOKLYN,71,0,,false,18-24,M,BLACK,25-44,M,BLACK,"995,671","183,339",40.669900788000064,-73.95883073299996,POINT (-73.95883073299996 40.669900788000064)
200272477,07/26/2019,03:35:00,BROOKLYN,75,0,,true,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1011808,185390,40.675494798000045,-73.90065131699998,POINT (-73.90065131699998 40.675494798000045)
200365028,07/26/2019,21:15:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,998489,188550,40.68419972300006,-73.94866132899993,POINT (-73.94866132899993 40.68419972300006)
200365028,07/26/2019,21:15:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"998,489","188,550",40.68419972300006,-73.94866132899993,POINT (-73.94866132899993 40.68419972300006)
200272477,07/26/2019,03:35:00,BROOKLYN,75,0,,true,25-44,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,"1,011,808","185,390",40.675494798000045,-73.90065131699998,POINT (-73.90065131699998 40.675494798000045)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,,,,25-44,F,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200365033,07/27/2019,09:08:00,BROOKLYN,75,0,GROCERY/BODEGA,false,18-24,M,BLACK,25-44,M,BLACK,"1,021,056","181,470",40.664701666000035,-73.86733253799997,POINT (-73.86733253799997 40.664701666000035)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,,,,45-64,M,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,,,,25-44,F,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200365036,07/27/2019,01:15:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1007524,188555,40.684194302000044,-73.91608474599997,POINT (-73.91608474599997 40.684194302000044)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK HISPANIC,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,45-64,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK HISPANIC,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200365029,07/27/2019,00:30:00,MANHATTAN,33,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,000,038","243,153",40.83406831000008,-73.94294803999998,POINT (-73.94294803999998 40.83406831000008)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200365029,07/27/2019,00:30:00,MANHATTAN,33,0,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1000038,243153,40.83406831000008,-73.94294803999998,POINT (-73.94294803999998 40.83406831000008)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,false,,,,18-24,F,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,18-24,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,,,,25-44,M,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,18-24,M,BLACK,45-64,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,,,,45-64,M,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200365033,07/27/2019,09:08:00,BROOKLYN,75,0,GROCERY/BODEGA,false,18-24,M,BLACK,25-44,M,BLACK,1021056,181470,40.664701666000035,-73.86733253799997,POINT (-73.86733253799997 40.664701666000035)
200365036,07/27/2019,01:15:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,"1,007,524","188,555",40.684194302000044,-73.91608474599997,POINT (-73.91608474599997 40.684194302000044)
200331333,07/27/2019,22:53:00,BROOKLYN,73,0,,true,,,,18-24,F,BLACK,"1,011,786","178,738",40.657236613000066,-73.90075779799997,POINT (-73.90075779799997 40.657236613000066)
200365030,07/28/2019,00:35:00,BRONX,41,0,,false,,,,25-44,M,BLACK,1015656,236156,40.814821817000045,-73.88654175399995,POINT (-73.88654175399995 40.814821817000045)
200365032,07/28/2019,22:40:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,007,847","245,236",40.83976812900005,-73.91472118499998,POINT (-73.91472118499998 40.83976812900005)
200365034,07/28/2019,14:35:00,MANHATTAN,30,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,997408,237516,40.81860066000007,-73.95246317599998,POINT (-73.95246317599998 40.81860066000007)
200365034,07/28/2019,14:35:00,MANHATTAN,30,2,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"997,408","237,516",40.81860066000007,-73.95246317599998,POINT (-73.95246317599998 40.81860066000007)
200331332,07/28/2019,01:54:00,BROOKLYN,69,0,,true,,,,18-24,M,BLACK,"1,010,249","170,398",40.63434976900004,-73.90632950099996,POINT (-73.90632950099996 40.63434976900004)
200365032,07/28/2019,22:40:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007847,245236,40.83976812900005,-73.91472118499998,POINT (-73.91472118499998 40.83976812900005)
200365038,07/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,WHITE HISPANIC,"1,006,991","249,487",40.85143811800003,-73.91780037699993,POINT (-73.91780037699993 40.85143811800003)
200365031,07/28/2019,01:40:00,QUEENS,106,0,,false,,,,25-44,M,WHITE HISPANIC,1023841,184945,40.67422773900006,-73.85727348699999,POINT (-73.85727348699999 40.67422773900006)
200365031,07/28/2019,01:40:00,QUEENS,106,0,,false,,,,25-44,M,WHITE HISPANIC,"1,023,841","184,945",40.67422773900006,-73.85727348699999,POINT (-73.85727348699999 40.67422773900006)
200365035,07/28/2019,21:49:00,BRONX,45,0,,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1027073,246270,40.84253385300008,-73.84523135199998,POINT (-73.84523135199998 40.84253385300008)
200365037,07/28/2019,04:00:00,BRONX,50,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010984,261034,40.88311992000007,-73.90332096899994,POINT (-73.90332096899994 40.88311992000007)
200365030,07/28/2019,00:35:00,BRONX,41,0,,false,,,,25-44,M,BLACK,"1,015,656","236,156",40.814821817000045,-73.88654175399995,POINT (-73.88654175399995 40.814821817000045)
200365038,07/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1006991,249487,40.85143811800003,-73.91780037699993,POINT (-73.91780037699993 40.85143811800003)
200331332,07/28/2019,01:54:00,BROOKLYN,69,0,,true,,,,18-24,M,BLACK,1010249,170398,40.63434976900004,-73.90632950099996,POINT (-73.90632950099996 40.63434976900004)
200365038,07/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,"1,006,991","249,487",40.85143811800003,-73.91780037699993,POINT (-73.91780037699993 40.85143811800003)
200365035,07/28/2019,21:49:00,BRONX,45,0,,true,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,"1,027,073","246,270",40.84253385300008,-73.84523135199998,POINT (-73.84523135199998 40.84253385300008)
200365038,07/28/2019,20:14:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,WHITE HISPANIC,1006991,249487,40.85143811800003,-73.91780037699993,POINT (-73.91780037699993 40.85143811800003)
200365037,07/28/2019,04:00:00,BRONX,50,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,010,984","261,034",40.88311992000007,-73.90332096899994,POINT (-73.90332096899994 40.88311992000007)
200408147,07/29/2019,22:05:00,BRONX,41,0,,false,,,,18-24,M,BLACK HISPANIC,1011949,239415,40.82377925000004,-73.89992047999993,POINT (-73.89992047999993 40.82377925000004)
200408150,07/29/2019,02:18:00,BROOKLYN,81,0,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,"1,003,080","186,817",40.67943445800007,-73.93211287499997,POINT (-73.93211287499997 40.67943445800007)
200408149,07/29/2019,22:37:00,BRONX,42,0,,false,,,,25-44,F,WHITE HISPANIC,1015667,243850,40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007)
200408149,07/29/2019,22:37:00,BRONX,42,0,,false,,,,25-44,F,WHITE HISPANIC,"1,015,667","243,850",40.83593960600007,-73.88646598899999,POINT (-73.88646598899999 40.83593960600007)
200408147,07/29/2019,22:05:00,BRONX,41,0,,false,,,,18-24,M,BLACK HISPANIC,"1,011,949","239,415",40.82377925000004,-73.89992047999993,POINT (-73.89992047999993 40.82377925000004)
200408148,07/29/2019,14:15:00,BRONX,48,0,,false,,,,18-24,M,BLACK,"1,016,042","249,486",40.85140742400005,-73.88508408799999,POINT (-73.88508408799999 40.85140742400005)
200408148,07/29/2019,14:15:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1016042,249486,40.85140742400005,-73.88508408799999,POINT (-73.88508408799999 40.85140742400005)
200408150,07/29/2019,02:18:00,BROOKLYN,81,0,,false,18-24,M,BLACK,25-44,M,BLACK,1003080,186817,40.67943445800007,-73.93211287499997,POINT (-73.93211287499997 40.67943445800007)
200465330,07/30/2019,21:44:00,MANHATTAN,23,0,,false,,,,<18,M,BLACK,999321,229329,40.796126551000036,-73.94557011499995,POINT (-73.94557011499995 40.796126551000036)
200465330,07/30/2019,21:44:00,MANHATTAN,23,0,,false,,,,<18,M,BLACK,"999,321","229,329",40.796126551000036,-73.94557011499995,POINT (-73.94557011499995 40.796126551000036)
200465329,07/30/2019,03:22:00,QUEENS,113,0,,false,25-44,M,BLACK,45-64,M,BLACK,"1,044,898","186,376",40.67803628700005,-73.78134910699998,POINT (-73.78134910699998 40.67803628700005)
200465329,07/30/2019,03:22:00,QUEENS,113,0,,false,25-44,M,BLACK,45-64,M,BLACK,1044898,186376,40.67803628700005,-73.78134910699998,POINT (-73.78134910699998 40.67803628700005)
200521041,07/31/2019,15:35:00,QUEENS,115,0,,false,25-44,M,WHITE,18-24,M,WHITE HISPANIC,1021302,213563,40.75278823200006,-73.86626921999994,POINT (-73.86626921999994 40.75278823200006)
200521041,07/31/2019,15:35:00,QUEENS,115,0,,false,25-44,M,WHITE,18-24,M,WHITE HISPANIC,"1,021,302","213,563",40.75278823200006,-73.86626921999994,POINT (-73.86626921999994 40.75278823200006)
200680425,08/03/2019,23:23:00,BROOKLYN,75,0,,false,18-24,M,BLACK,25-44,F,BLACK,1020209,184499,40.67301906900008,-73.87036942699996,POINT (-73.87036942699996 40.67301906900008)
200680425,08/03/2019,23:23:00,BROOKLYN,75,0,,false,18-24,M,BLACK,25-44,F,BLACK,"1,020,209","184,499",40.67301906900008,-73.87036942699996,POINT (-73.87036942699996 40.67301906900008)
200680423,08/03/2019,22:05:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,999584,230371,40.79898610500004,-73.94461786899996,POINT (-73.94461786899996 40.79898610500004)
200656489,08/03/2019,02:45:00,BRONX,46,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,005,912","249,926",40.852645755000026,-73.92169917899997,POINT (-73.92169917899997 40.852645755000026)
200656488,08/03/2019,18:01:00,BRONX,42,0,,true,<18,M,BLACK,18-24,M,BLACK,"1,012,541","242,362",40.83186604400004,-73.897769064,POINT (-73.897769064 40.83186604400004)
200656488,08/03/2019,18:01:00,BRONX,42,0,,true,<18,M,BLACK,18-24,M,BLACK,1012541,242362,40.83186604400004,-73.897769064,POINT (-73.897769064 40.83186604400004)
200680423,08/03/2019,22:05:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,BLACK,"999,584","230,371",40.79898610500004,-73.94461786899996,POINT (-73.94461786899996 40.79898610500004)
200656489,08/03/2019,02:45:00,BRONX,46,0,,true,25-44,M,BLACK,25-44,M,BLACK,1005912,249926,40.852645755000026,-73.92169917899997,POINT (-73.92169917899997 40.852645755000026)
200680424,08/04/2019,06:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,"1,007,915","183,324",40.66983535600008,-73.91469332599996,POINT (-73.91469332599996 40.66983535600008)
200680424,08/04/2019,06:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,F,BLACK,1007915,183324,40.66983535600008,-73.91469332599996,POINT (-73.91469332599996 40.66983535600008)
200668267,08/04/2019,03:47:00,MANHATTAN,26,0,,true,25-44,M,BLACK,25-44,M,BLACK,"997,306","234,542",40.81043801200008,-73.952837473,POINT (-73.952837473 40.81043801200008)
200680426,08/04/2019,04:00:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,998225,186768,40.679308959000025,-73.94961690299994,POINT (-73.94961690299994 40.679308959000025)
200668267,08/04/2019,03:47:00,MANHATTAN,26,0,,false,25-44,M,BLACK,25-44,M,BLACK,997306,234542,40.81043801200008,-73.952837473,POINT (-73.952837473 40.81043801200008)
200668267,08/04/2019,03:47:00,MANHATTAN,26,0,,false,25-44,M,BLACK,25-44,M,BLACK,"997,306","234,542",40.81043801200008,-73.952837473,POINT (-73.952837473 40.81043801200008)
